years_through_first_top_20_hit,#_of_charting_songs_through_first_top_20_hit,top_20_hit_song_#_wks_on_chart_any_position,artist_genre_Blues,artist_genre_Classical,artist_genre_Country/Americana,artist_genre_Easy Listening/Vocal,artist_genre_Electronic/Dance,artist_genre_Experimental/Avant-Garde,artist_genre_Folk,artist_genre_Gospel/Christian/Religious,artist_genre_Hip Hop/Rap,artist_genre_Jazz,artist_genre_Latin,artist_genre_Metal,artist_genre_Pop,artist_genre_Punk/Hardcore,artist_genre_R&B/Soul/Funk,artist_genre_Reggae/Caribbean,artist_genre_Rock,artist_genre_World Music,artist_genre_unknown,#_of_genres_artist,harmonic_closeness_centrality_top20_rolling5,betweenness_centrality_top20_rolling5,eigenvector_centrality_top20_rolling5,top_20_hitmaker
1.0,4.0,31.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,2721.928787878739,5.6111696522655435e-05,0.0010117857597869,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,22.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,2,1563.6067210567828,0.0,1.453682736085577e-06,0.0
1.0,2.0,14.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5167.492279941914,0.0015757613731043,0.0193315356250517,0.0
1.0,1.0,21.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2198.570113220146,0.0001065977945444,0.0007059784141261,1.0
1.0,14.0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4745.170887445553,0.0001119825747877,0.0246524007131328,1.0
2.0,7.0,57.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5520.262301586885,0.0067591187800841,0.1377822971784511,1.0
1.0,1.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,4547.720562770229,0.0001278733917464,0.0045659924194989,0.0
26.0,2.0,20.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,4,2375.092857142886,0.0,7.296046636765879e-05,0.0
1.0,7.0,16.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3041.0693722942133,0.0,0.0010040768785654,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,2.0,20.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,3,2172.116830391892,0.0002623204092968,0.000381801167461,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
20.0,2.0,26.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,4,4276.0072150068745,1.0339906791904449e-05,0.0015733390520878,0.0
3.0,5.0,27.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,6.3119047619047635,0.0,1.4141866827462703e-16,1.0
1.0,2.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2783.5569264069254,0.0041876188887693,0.0048967773313498,1.0
1.0,2.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3838.708333333405,0.0071688784091021,0.0465292648305815,1.0
1.0,2.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,2293.5622627373587,0.0,1.7413189372899778e-05,0.0
1.0,2.0,23.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,2.0,0.0,1.7270768237054187e-14,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
10.0,22.0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,3085.1962842710377,0.0002763183585606,0.0002544236833481,0.0
5.0,5.0,22.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0,5,2757.1079365079368,0.0046217247649606,0.0035315675478038,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,1355.2497300901157,0.0006461381422252,4.708105645232894e-07,1.0
1.0,2.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,2035.002256077354,0.0002670469540861,0.0002279529947758,1.0
1.0,4.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5092.198015872715,0.0051215417811173,0.0936958471263168,1.0
12.0,31.0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,2831.8440476188234,0.0001930075687148,4.238319862715598e-05,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4622.772619047349,2.0121585864355997e-05,0.0113324671270013,0.0
4.0,2.0,38.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,3196.275036075001,4.730229246323973e-05,0.0084008480681358,1.0
2.0,4.0,25.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5391.499206348801,0.0047618307873014,0.0963045102621136,0.0
1.0,1.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,2125.9300505051597,0.0002585866580179,4.341481490272934e-05,0.0
1.0,1.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,3374.766269841228,0.0,0.0122921526394329,0.0
3.0,3.0,19.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3304.557756132778,0.0004544467875687,0.021054025383485,1.0
1.0,6.0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,4813.688419913122,0.000500462003751,0.0162877312872632,1.0
1.0,3.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4167.85079365088,0.0066453841380392,0.039318083430663,0.0
1.0,2.0,31.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,4942.627777777514,0.0010291263798555,0.054259076988984,1.0
2.0,2.0,20.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,4,2026.4886724387216,0.0020027224644553,0.1779509354885384,1.0
1.0,1.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,4099.623448773038,4.1892650084159347e-05,0.0020505599160181,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,0,3,1769.6395382396197,3.873287596313944e-09,7.913290017134965e-05,0.0
1.0,1.0,59.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,2,3163.940101564777,8.902199731488175e-05,5.646081954982696e-05,0.0
1.0,2.0,57.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,0.0,0.0,0.0,0.0
2.0,13.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5112.469372294046,0.0007463504731024,0.06004938164041,1.0
3.0,2.0,31.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3295.8076118326035,0.0016036641718721,0.0262411278035065,0.0
1.0,6.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,0.0,0.0,0.0,1.0
1.0,1.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3272.2471139970153,0.0,0.003001864019244,0.0
1.0,2.0,30.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,0.0,0.0,0.0,0.0
1.0,1.0,30.0,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,0,5,4690.287229436983,0.0004129827022212,0.0102141936798643,0.0
1.0,1.0,27.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,3991.3056637806394,0.0005015139701833,0.0153581220651451,0.0
2.0,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
1.0,1.0,49.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,3282.80833333328,0.0002289400879433,0.0062188518598311,1.0
2.0,3.0,23.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,4,4060.392929292631,6.95337105192773e-06,0.0019904397797998,1.0
1.0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,23.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0,4,0.0,0.0,0.0,0.0
3.0,5.0,48.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1521.0738455989192,0.0003564985709594,0.0001615004974558,0.0
19.0,3.0,17.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,3,1.0,0.0,1.0505335598327194e-129,0.0
1.0,1.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,3099.7102453101115,3.53101007467006e-07,0.001100636843675,0.0
1.0,2.0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,10.0,0.0,6.903948654087875e-12,1.0
1.0,1.0,54.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,3,3873.0205266949943,7.785254562766204e-07,0.000435852883084,1.0
1.0,3.0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,4872.275396825038,0.0001438375968344,0.0352386333798032,0.0
1.0,1.0,54.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,3,0.0,0.0,0.0,1.0
2.0,21.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5129.952236651898,0.0046244401321834,0.0642369156599855,1.0
1.0,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
4.0,2.0,20.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,4934.227922077634,0.0001756494659252,0.0140950779216167,1.0
1.0,1.0,32.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,2750.406132756118,0.0022756592278842,0.0033681649292256,1.0
3.0,4.0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2790.1724025973895,0.0067056829994074,0.0043180590756621,1.0
1.0,1.0,11.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3146.4388888888293,8.301189780774068e-05,0.0049844874633753,1.0
1.0,2.0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,4691.800505050139,6.116061134774755e-05,0.0079802940111661,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,2.0,11.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,3,4646.0192640689675,0.0011983645469441,0.0070800358872364,0.0
1.0,1.0,24.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4779.183261182982,4.6281565896214186e-05,0.0181102412787111,1.0
1.0,6.0,31.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4301.8816600062855,4.016468198569565e-05,0.0039885783352289,0.0
1.0,3.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4852.946933621624,0.0001465665087802,0.016360358950506,1.0
1.0,5.0,36.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4971.077777777474,0.0013194112362851,0.0452823112173562,1.0
1.0,2.0,37.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4976.45039682507,0.0014305374713459,0.0330821033096123,1.0
2.0,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
2.0,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
5.0,4.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,4026.4900793649754,0.000465547957162,0.0060769163115777,0.0
2.0,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,3.0,39.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,2,1636.6020285270831,0.0,2.640857675916887e-05,1.0
11.0,9.0,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,4177.691666666002,0.0001937989865147,0.000306460059248,0.0
1.0,3.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,4706.231060605681,0.0014591718614264,0.0062464336886849,1.0
3.0,2.0,24.0,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,0,5,3088.137121212111,0.0003645693591294,0.0248770989280357,1.0
1.0,2.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0.0,0.0,0.0,1.0
3.0,7.0,68.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,3,4572.711111110984,0.0030999559569738,0.0492261936694434,1.0
2.0,5.0,42.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,5267.750396825018,0.0023412024260223,0.0319288797584058,1.0
1.0,3.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,3.0,44.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,2,1.0,0.0,3.215896434712347e-17,1.0
1.0,1.0,30.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,2222.070310245409,0.0,4.156764855893236e-05,0.0
2.0,6.0,21.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2381.587770562773,0.0116229141885345,0.0034566870347235,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
13.0,4.0,52.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,2,4915.9071428567795,0.001083023137274,0.0361992865746533,0.0
1.0,2.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,3573.517496391975,4.1892650084159347e-05,6.7827704098982e-05,0.0
5.0,8.0,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,2778.984992784875,0.0,7.522232931559002e-06,1.0
3.0,10.0,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,3936.0006132749486,0.0002978484089444,0.0001224569869249,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,2,2417.623881673894,0.0002008094674444,0.0008348376507041,0.0
2.0,3.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3680.003607503662,0.0081242921898096,0.038143182785649,1.0
1.0,1.0,20.0,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,0,5,3502.763492063481,0.0057893424699012,0.0118706760241412,1.0
3.0,7.0,26.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5209.644841269485,0.0073851356186395,0.0637735680858406,1.0
7.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,5231.931746031368,0.0051710019535305,0.0339247376142639,1.0
1.0,1.0,49.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,3577.251984126676,0.0003560879892595,0.0007421808598959,1.0
1.0,1.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,1911.7770923521543,0.0030302594009717,0.0006209355407807,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,3,4128.577308801848,4.007836697093978e-06,0.0011569178074679,0.0
1.0,1.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,4157.880555555288,0.0,0.0028232094940134,0.0
3.0,3.0,48.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,4,5292.233730158326,0.0089018088564019,0.0280891853731019,1.0
3.0,7.0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,4176.462878787235,0.0004933023422544,0.0010743185556017,1.0
1.0,2.0,21.0,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,0,6,2096.1962315463143,2.0192071228613613e-05,0.0003902995355311,1.0
1.0,2.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,2659.608513708494,0.0004711810294919,0.0019903350689692,0.0
1.0,1.0,56.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0,4,4398.657936507646,0.0001843454059245,0.0025951711513338,0.0
1.0,1.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,0.0,0.0,0.0,1.0
2.0,4.0,23.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,3,4642.764610389331,0.0003787140029236,0.0097888466087242,1.0
1.0,1.0,30.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0,5,3241.858152957827,4.137725739233975e-05,3.07445869020665e-05,0.0
1.0,2.0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,0.0,0.0,0.0,1.0
2.0,5.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3861.6541486285446,4.312086053830617e-05,0.0002010323653185,0.0
1.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,2809.45696248188,0.0,0.000954720321199,0.0
1.0,1.0,28.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,4,4330.895959595604,0.0031196972658862,0.0024208704456681,0.0
8.0,44.0,37.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5339.407720057282,0.0011865861777087,0.0704069173822456,1.0
1.0,4.0,16.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,5135.350505050173,0.0003007716817842,0.0339916929322044,1.0
1.0,3.0,47.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3.0,0.0,8.970464304340131e-17,1.0
2.0,11.0,31.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4898.480880230592,3.605937749925886e-05,0.0401797299681922,1.0
1.0,2.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,3,0.0,0.0,0.0,0.0
7.0,8.0,31.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,3813.6154761901967,0.0025307589657977,0.0014596335616311,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2182.68489010996,0.0001052353972838,2.9622878840478185e-07,0.0
1.0,1.0,20.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,4,0.0,0.0,0.0,1.0
4.0,6.0,36.0,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,False,0,6,5588.798809523311,0.0049944086189434,0.1414539132258407,1.0
2.0,4.0,52.0,False,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,0,8,4144.546825396768,8.57070301306902e-05,0.0145861689144157,1.0
1.0,3.0,20.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,2,3113.3413419913454,0.0040338937835189,0.0231013274185928,0.0
1.0,2.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,3914.524711399686,0.0001393052731596,0.0117773409368037,1.0
1.0,1.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2237.88102453108,0.0,0.0004180347285703,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,4068.334920634563,0.0,0.0015344727197433,0.0
1.0,3.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,1830.968578643491,0.0001122233930453,2.5161819787747033e-08,1.0
1.0,2.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3074.975937950888,0.0001142853191217,0.0057832003551804,0.0
9.0,14.0,20.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,3,4093.0767316012743,0.0001481404080854,0.0004808240810785,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,4090.8702380948657,4.328249818445897e-05,0.001433267104045,0.0
1.0,1.0,23.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,4627.716269840942,0.0003578335378302,0.0065541194526938,0.0
1.0,1.0,48.0,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,0,6,4105.595418470011,0.0,0.0010505281545483,1.0
1.0,1.0,32.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,3,1541.394358419432,0.0023165035427373,2.062902666442484e-05,0.0
1.0,2.0,22.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,3,4023.604545454171,0.0,0.0013382276724884,0.0
2.0,3.0,27.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,4245.663059162568,0.0002776222137489,0.0012800501451348,1.0
1.0,1.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2051.783838383882,0.0025971758908473,0.0004588640984147,1.0
1.0,1.0,25.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,4198.946031745785,0.0039754041181904,0.0021178847764065,0.0
3.0,9.0,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,4,0.0,0.0,0.0,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,5116.387409812048,0.0002416688774085,0.0421421189350761,0.0
1.0,2.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2655.0077200577125,0.0007365095968818,0.0031233477135967,1.0
3.0,3.0,,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,3,0.0,0.0,0.0,1.0
1.0,3.0,44.0,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,True,False,0,7,5331.8469336215185,0.0005941710363798,0.0607044546689111,1.0
2.0,5.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2,1.0,0.0,2.8758290960645623e-16,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,24.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,2,0.0,0.0,0.0,1.0
1.0,2.0,20.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,0,7,0.0,0.0,0.0,0.0
1.0,1.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,4251.439393939139,6.87124975907257e-05,0.0038429781565187,0.0
1.0,2.0,42.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,0,4,2355.560930735956,9.748761358570564e-05,0.0002967401383322,1.0
1.0,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,4120.360714285415,0.0,0.0014219620678987,0.0
1.0,1.0,20.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,3,4489.036904761661,0.0012286563618663,0.0050789677856567,0.0
1.0,1.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,2393.7524531024724,5.87519819865062e-08,0.0007995168968312,1.0
1.0,2.0,34.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0,5,1756.9255772006293,0.0004164861674265,0.0003722360952309,1.0
1.0,2.0,25.0,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0,5,1890.382511932586,0.0,0.0002485384995454,1.0
2.0,2.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,3363.278679653419,8.329972816306552e-05,0.0004615648157745,0.0
1.0,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,1.0,0.0,5.686024664237269e-17,1.0
1.0,1.0,28.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0,4,3687.4698051943574,0.0008675235523215,9.005862063987405e-05,0.0
1.0,1.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,1.0
5.0,2.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,4053.805339104992,0.0006182627108627,0.0010716056562804,1.0
7.0,3.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,0.0,0.0,0.0,0.0
1.0,1.0,49.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,3,0.0,0.0,0.0,1.0
